CompAA_nuCelprot,hydrophathy_index_,NEIG_index,KD_Hydrophobicity,Modified_KD_hydrophob_scale,solubility_index,Partition_coeff,basic_aa_count,charge_value,positive_charge,Polarity,nHbondDonors,instability_index,pI,8AcontactNumber,percentExposedResidues,FreeEnergySolutionWater,pK(_COOH),SideChainHydropathyCorrectSolvation,Avrg_FlexibilityIndices,peptide_disorder_percentage,Citrullination_aa_count,msd
4.466666667,1.611111111,53.46,14.5,1.584444444,1.611111111,-2.27,2,-0.428099664,0.222222222,11.72777778,0.222222222,18.76666667,6.173333333,0.772222222,17,0.889666667,2.091111111,-1.495555556,0.372444444,22.22222222,0,1
5.277777778,-0.877777778,48.72,-7.9,-0.835555556,-0.877777778,-2.548888889,0,-1.441426371,0,7.161111111,0.888888889,119.5555556,5.501111111,-0.141111111,35.44444444,0.466444444,2.155555556,-0.574444444,0.436333333,66.66666667,0,1
5.455555556,0.066666667,49.59777778,0.6,0.09,0.066666667,-2.49,1,-0.443931964,0.111111111,12.03333333,0.777777778,39.9,5.907777778,-0.004444444,35.44444444,0.617111111,2.186666667,-0.545555556,0.427,44.44444444,0,1
5.6,-0.544444444,50.09,-4.9,-0.731111111,-0.544444444,-2.535555556,2,1.284838246,0.222222222,12.72555556,1.333333333,30.28888889,6.893333333,0.068888889,38.22222222,-0.042444444,1.925555556,0.034444444,0.431444444,33.33333333,2,1
5.955555556,0.488888889,50.76333333,4.4,0.472222222,0.488888889,-2.652222222,1,0.552441682,0.111111111,6.276666667,0.666666667,-19.41111111,6.252222222,0.176666667,30.66666667,0.637,2.236666667,-0.52,0.440222222,33.33333333,0,1
5.833333333,1.488888889,52.57333333,13.4,1.3,1.488888889,-2.394444444,1,-0.415605427,0.111111111,11.56888889,0.555555556,43.31111111,6.052222222,0.574444444,23.33333333,0.872888889,2.063333333,-1.014444444,0.401444444,11.11111111,1,1
6.366666667,0.688888889,51.39111111,6.2,0.551111111,0.688888889,-2.511111111,2,-0.404825049,0.222222222,17.11333333,0.666666667,30.28888889,6.38,0.422222222,26.77777778,0.309888889,2.136666667,-0.478888889,0.416888889,22.22222222,1,1
6.788888889,0.977777778,51.57333333,8.8,0.866666667,0.977777778,-2.616666667,1,0.532924382,0.111111111,6.532222222,0.666666667,87.91111111,6.374444444,0.351111111,26.66666667,0.190666667,2.064444444,-0.856666667,0.432444444,33.33333333,1,1
4.788888889,-0.211111111,51.24,-1.9,-0.273333333,-0.211111111,-2.484444444,2,-0.429328416,0.222222222,17.69111111,0.888888889,35.2,6.181111111,0.351111111,27.88888889,0.959111111,1.983333333,-0.605555556,0.386666667,33.33333333,1,1
5.966666667,1.255555556,52.43444444,11.3,1.006666667,1.255555556,-2.561111111,1,0.583273812,0.111111111,6.194444444,0.555555556,30.28888889,6.317777778,0.477777778,20.44444444,0.53,2.051111111,-0.923333333,0.404666667,0,1,1
6.233333333,0.411111111,51.38111111,3.7,0.288888889,0.411111111,-2.522222222,1,0.532924382,0.111111111,6.565555556,0.666666667,44,6.401111111,0.356666667,24.77777778,0.398111111,2.09,-1.036666667,0.425222222,33.33333333,1,1
6.277777778,-1.155555556,49.22888889,-10.4,-1.36,-1.155555556,-2.893333333,2,0.558523392,0.222222222,17.69222222,1.333333333,25.13333333,6.574444444,-0.19,35.55555556,-0.013666667,1.928888889,0.487777778,0.455777778,11.11111111,2,1
5.511111111,-0.277777778,50.50555556,-2.5,-0.422222222,-0.277777778,-2.705555556,1,0.226194234,0.111111111,6.89,0.888888889,108.0666667,6.25,0.074444444,31,0.704222222,1.955555556,-0.392222222,0.43,33.33333333,1,1
6.344444444,0.244444444,49.79888889,2.2,0.176666667,0.244444444,-2.683333333,1,0.181383436,0.111111111,6.568888889,0.555555556,57.07777778,6.203333333,0.021111111,31.33333333,0.288888889,2.146666667,-0.763333333,0.421777778,44.44444444,0,1
6.355555556,-0.766666667,48.96111111,-6.9,-0.878888889,-0.766666667,-2.868888889,2,0.280298663,0.222222222,17.52333333,1.111111111,83.81111111,6.443333333,-0.117777778,39.55555556,0.620111111,2.103333333,0.508888889,0.442,55.55555556,1,1
5.888888889,-0.8,48.58222222,-7.2,-0.99,-0.8,-2.8,2,-0.393835445,0.222222222,22.88555556,1.111111111,-9.977777778,6.125555556,-0.15,40.66666667,0.538777778,2.077777778,0.468888889,0.431444444,44.44444444,1,1
5.855555556,-0.444444444,49.61444444,-4,-0.504444444,-0.444444444,-2.518888889,1,-1.334008531,0.111111111,17.28888889,0.777777778,53.87777778,5.838888889,0.083333333,34.77777778,0.798444444,2.066666667,-0.195555556,0.451222222,44.44444444,1,1
4.844444444,-0.055555556,50.68,-0.5,-0.175555556,-0.055555556,-2.388888889,2,0.594054191,0.222222222,12.49,0.888888889,18.71111111,6.575555556,0.168888889,32.55555556,0.115333333,2.01,-0.668888889,0.414888889,33.33333333,1,1
6.655555556,0.755555556,50.93888889,6.8,0.515555556,0.755555556,-2.347777778,1,0.523125703,0.111111111,6.405555556,0.555555556,73.08888889,6.574444444,0.32,27.77777778,-0.233888889,2.14,-1.336666667,0.409111111,33.33333333,1,1
6.677777778,-0.344444444,47.84666667,-3.1,-0.5,-0.344444444,-2.537777778,0,-2.790040359,0,11.80666667,0.333333333,94.48888889,5.39,-0.247777778,35.44444444,-0.124222222,2.147777778,-1.003333333,0.451777778,55.55555556,0,0
5.8,1.033333333,51.27,9.3,0.862222222,1.033333333,-2.442222222,0,-0.4670505,0,0.934444444,0.222222222,39.05555556,5.89,0.303333333,23.77777778,0.232,2.156666667,-1.44,0.435555556,33.33333333,0,0
5.3,1.455555556,53.18,13.1,1.422222222,1.455555556,-2.286666667,2,0.535248776,0.222222222,11.95777778,0.666666667,18.76666667,6.5,0.658888889,23,0.818666667,2.01,-1.266666667,0.399666667,22.22222222,1,0
6.466666667,1.311111111,51.35666667,11.8,1.266666667,1.311111111,-2.52,1,-0.355571261,0.111111111,6.337777778,0.333333333,73.08888889,6.123333333,0.332222222,24,-0.153666667,2.21,-1.187777778,0.414,44.44444444,0,0
4.566666667,1.555555556,52.36222222,14,1.617777778,1.555555556,-2.013333333,0,-1.441426371,0,6.305555556,0.444444444,33.74444444,5.517777778,0.558888889,23,1.061444444,2.2,-1.853333333,0.389,33.33333333,0,0
6.022222222,0.322222222,50.16777778,2.9,0.244444444,0.322222222,-2.728888889,0,-2.440979887,0,11.51444444,0.444444444,-0.544444444,5.272222222,0.135555556,24.66666667,0.494111111,2.272222222,-0.567777778,0.427777778,44.44444444,0,0
7.422222222,-0.111111111,49.98888889,-1,-0.493333333,-0.111111111,-2.702222222,2,1.557402631,0.222222222,11.93555556,0.888888889,43.31111111,7.114444444,0.068888889,32.66666667,-0.703333333,2.004444444,-0.251111111,0.453888889,22.22222222,2,0
6.544444444,0.3,49.72888889,2.7,0.12,0.3,-2.828888889,0,-1.746325203,0,6.313333333,0.555555556,0.111111111,5.518888889,-0.007777778,26.66666667,0.275222222,2.243333333,-0.352222222,0.440444444,33.33333333,0,0
6.677777778,-0.544444444,49.49555556,-4.9,-0.515555556,-0.544444444,-2.698888889,1,0.557427749,0.111111111,7.164444444,1.111111111,199.2666667,6.397777778,-0.047777778,34.55555556,-0.115555556,2.114444444,-0.388888889,0.456444444,66.66666667,1,0
6.855555556,1.333333333,50.59888889,12,1.088888889,1.333333333,-2.584444444,0,-1.098225453,0,5.926666667,0.222222222,20.85555556,5.634444444,0.176666667,23.88888889,0.050444444,2.252222222,-1.145555556,0.423444444,33.33333333,0,0
6.966666667,1.255555556,50.80333333,11.3,1.187777778,1.255555556,-2.47,1,0.205886804,0.111111111,6.112222222,0.555555556,-0.544444444,6.293333333,0.235555556,28.66666667,0.302111111,2.258888889,-1.132222222,0.411,22.22222222,0,0
7.3,0.4,50.13777778,3.6,0.284444444,0.4,-2.746666667,1,-0.746350322,0.111111111,11.71444444,0.777777778,30.28888889,6.086666667,0.081111111,28,0.181111111,2.147777778,-0.358888889,0.452333333,33.33333333,1,0
4.9,0.422222222,50.79333333,3.8,0.384444444,0.422222222,-2.185555556,1,-0.405920691,0.111111111,6.792222222,0.444444444,60.45555556,6.125555556,0.3,28.11111111,0.161333333,2.135555556,-1.623333333,0.396555556,55.55555556,0,0
6.188888889,-1.011111111,48.78222222,-9.1,-1.235555556,-1.011111111,-2.771111111,1,0.554922157,0.111111111,6.924444444,0.888888889,92.13333333,6.422222222,-0.198888889,35.66666667,-0.025111111,2.027777778,-0.035555556,0.464666667,55.55555556,1,0
6.177777778,0.522222222,50.66444444,4.7,0.411111111,0.522222222,-2.651111111,2,1.527938315,0.222222222,11.78555556,0.777777778,17.65555556,6.646666667,0.236666667,35.66666667,0.736777778,2.196666667,-0.416666667,0.427555556,44.44444444,0,0
4.777777778,-0.022222222,52.17333333,-0.2,-0.115555556,-0.022222222,-2.54,4,0.642803705,0.444444444,23.18555556,0.777777778,30.28888889,6.941111111,0.564444444,25.55555556,0.612888889,1.963333333,-0.34,0.389333333,33.33333333,1,0
6.766666667,-1.155555556,47.89,-10.4,-1.283333333,-1.155555556,-2.983333333,1,-0.748156519,0.111111111,12.02888889,0.888888889,55.96666667,5.984444444,-0.276666667,37.22222222,0.262222222,2.255555556,0.543333333,0.474,55.55555556,0,0
5.088888889,2.411111111,53.51666667,21.7,2.436666667,2.411111111,-1.916666667,1,0.554947275,0.111111111,5.978888889,0.333333333,11.42222222,6.367777778,0.802222222,23.33333333,0.827666667,2.328888889,-2.15,0.385666667,22.22222222,0,0
6.288888889,-0.966666667,48.50888889,-8.7,-1.083333333,-0.966666667,-2.706666667,2,0.556042918,0.222222222,17.42,1,30.73333333,6.53,-0.233333333,39.11111111,0.011666667,2.03,-0.08,0.456888889,33.33333333,1,0
5.4,2.222222222,52.41222222,20,2.232222222,2.222222222,-2.057777778,1,0.554947275,0.111111111,5.86,0.333333333,8.888888889,6.2,0.467777778,22.88888889,0.665333333,2.142222222,-2.044444444,0.388111111,22.22222222,0,0
6.055555556,1.166666667,51.68111111,10.5,1.11,1.166666667,-2.276666667,2,0.556042918,0.222222222,17.05333333,0.777777778,20.85555556,6.595555556,0.481111111,33.33333333,0.569888889,2.172222222,-0.773333333,0.416777778,22.22222222,1,0
6.388888889,1.022222222,52.02555556,9.2,0.998888889,1.022222222,-2.576666667,2,1.496116743,0.222222222,11.87111111,0.888888889,106.9555556,6.758888889,0.425555556,30.88888889,0.568333333,2.087777778,-0.65,0.439333333,33.33333333,1,0
6.277777778,-1.233333333,49.62555556,-11.1,-1.446666667,-1.233333333,-2.748888889,5,3.564514519,0.555555556,28.65777778,1.444444444,76.12222222,7.986666667,0.086666667,46.44444444,0.189,1.873333333,0.537777778,0.435444444,44.44444444,2,0
6.311111111,-0.244444444,50.13555556,-2.2,-0.365555556,-0.244444444,-2.827777778,2,1.580768219,0.222222222,12.25888889,1.111111111,51.68888889,6.666666667,0.056666667,35.11111111,0.475111111,2.01,0.064444444,0.433888889,44.44444444,1,0
5.711111111,1.244444444,51.97777778,11.2,1.143333333,1.244444444,-2.381111111,1,0.578287745,0.111111111,6.276666667,0.555555556,35.2,6.195555556,0.548888889,28.55555556,1.409222222,2.198888889,-0.911111111,0.392555556,33.33333333,0,0
6.222222222,-0.122222222,49.28444444,-1.1,-0.146666667,-0.122222222,-2.474444444,2,1.552441682,0.222222222,11.66222222,0.666666667,-8.922222222,6.751111111,-0.017777778,35.11111111,0.167888889,2.203333333,-0.985555556,0.426777778,55.55555556,0,0
7.055555556,-0.533333333,50.04,-4.8,-0.892222222,-0.533333333,-2.916666667,3,2.554897038,0.333333333,17.47666667,1.333333333,8.888888889,7.422222222,0.081111111,38.11111111,-0.198666667,2.041111111,0.74,0.449666667,22.22222222,2,0
7.066666667,-0.644444444,48.86,-5.8,-0.802222222,-0.644444444,-2.602222222,4,1.590163766,0.444444444,28.09888889,1.111111111,11.42222222,7.221111111,0.035555556,43.22222222,0.398,2.107777778,0.216666667,0.414777778,44.44444444,1,0
5.144444444,-0.633333333,49.37,-5.7,-0.597777778,-0.633333333,-2.573333333,2,0.22483452,0.222222222,17.47666667,0.777777778,46.13333333,6.375555556,0.027777778,39.66666667,0.731444444,2.157777778,-0.5,0.428111111,66.66666667,0,0
6.177777778,-0.777777778,48.49666667,-7,-0.745555556,-0.777777778,-2.631111111,1,-0.443931964,0.111111111,12.04333333,0.777777778,103.3333333,6.018888889,-0.142222222,36.11111111,0.246777778,2.225555556,-0.448888889,0.446777778,66.66666667,0,0
6.355555556,0.5,49.74,4.5,0.343333333,0.5,-2.636666667,1,-1.792545951,0.111111111,16.79444444,0.555555556,57.71111111,5.705555556,0.07,32.77777778,0.595111111,2.244444444,-0.463333333,0.427222222,33.33333333,0,0
6.622222222,0.055555556,49.19,0.5,-0.041111111,0.055555556,-2.528888889,3,2.277371705,0.333333333,16.88666667,0.777777778,-0.544444444,7.17,0.018888889,40.55555556,0.371222222,2.26,-0.418888889,0.419555556,33.33333333,0,0
6.733333333,-0.5,48.51222222,-4.5,-0.56,-0.5,-2.633333333,2,0.204501972,0.222222222,17.16444444,0.888888889,45.11111111,6.435555556,-0.084444444,41.22222222,0.576222222,2.248888889,-0.073333333,0.445,44.44444444,0,0
6.5,-0.944444444,48.74111111,-8.5,-1.083333333,-0.944444444,-2.562222222,2,0.556042918,0.222222222,17.65222222,1.111111111,63.31111111,6.613333333,-0.022222222,41.33333333,0.289222222,2.127777778,-0.118888889,0.431777778,55.55555556,1,0
5.955555556,0.933333333,50.48,8.4,0.92,0.933333333,-2.336666667,2,1.552441682,0.222222222,11.49111111,0.666666667,-7.811111111,6.64,0.12,33.22222222,0.503,2.156666667,-1.215555556,0.411444444,33.33333333,0,0
6.777777778,-1.466666667,47.65111111,-13.2,-1.691111111,-1.466666667,-2.905555556,3,2.203356093,0.333333333,17.71222222,1.333333333,5.688888889,7.25,-0.391111111,47.33333333,-0.285333333,2.05,0.533333333,0.449222222,44.44444444,1,0
5.233333333,0.566666667,52.54888889,5.1,0.51,0.566666667,-2.571111111,3,1.542541863,0.333333333,17.56888889,0.888888889,42.25555556,6.87,0.572222222,30.11111111,1.085333333,1.97,-0.52,0.414444444,33.33333333,1,0
7.533333333,-1.188888889,51.07777778,-10.7,-1.548888889,-1.188888889,-2.835555556,5,4.557327276,0.555555556,28.93222222,2.222222222,136.1777778,8.63,0.237777778,43.22222222,-0.422555556,1.693333333,1.341111111,0.480666667,0,5,0
7.655555556,0.544444444,49.88555556,4.9,0.211111111,0.544444444,-2.662222222,1,0.253203194,0.111111111,6.343333333,0.555555556,64.71111111,6.553333333,0.056666667,29.33333333,-0.629666667,2.118888889,-0.746666667,0.430666667,33.33333333,1,0
7.811111111,0.922222222,50.48222222,8.3,0.544444444,0.922222222,-2.705555556,1,0.557427749,0.111111111,6.167777778,0.555555556,57.71111111,6.52,0.166666667,26,-0.421666667,2.157777778,-0.626666667,0.413777778,22.22222222,1,0
4.122222222,2.222222222,53.78444444,20,2.222222222,2.222222222,-1.964444444,2,-0.36929425,0.222222222,11.61666667,0.222222222,9.333333333,6.233333333,0.762222222,17.77777778,0.693666667,2.117777778,-2.062222222,0.368222222,22.22222222,0,0
7.433333333,0.444444444,49.81888889,4,0.266666667,0.444444444,-2.47,1,0.557427749,0.111111111,6.542222222,0.666666667,79.11111111,6.515555556,0.056666667,31.55555556,-0.354666667,2.098888889,-1.073333333,0.438888889,33.33333333,1,0
7.411111111,-0.111111111,49.48777778,-1,-0.253333333,-0.111111111,-2.876666667,1,-0.391776336,0.111111111,11.7,0.777777778,51.68888889,6.087777778,-0.064444444,27.55555556,0.078222222,2.15,-0.116666667,0.469888889,33.33333333,1,0
5.655555556,-1.2,48.37777778,-10.8,-1.256666667,-1.2,-2.923333333,1,0.554947275,0.111111111,7.25,1.222222222,4.155555556,6.167777778,-0.287777778,40.66666667,0.252666667,2.203333333,0.588888889,0.472888889,66.66666667,0,0
5.622222222,-0.611111111,48.94,-5.5,-0.692222222,-0.611111111,-2.758888889,1,-0.741673993,0.111111111,12.11333333,0.666666667,51.68888889,5.875555556,-0.086666667,35.44444444,0.639777778,2.132222222,-0.243333333,0.448444444,55.55555556,0,0
6.133333333,-0.911111111,48.03111111,-8.2,-1.12,-0.911111111,-2.853333333,2,1.248217127,0.222222222,12.28777778,1,80.22222222,6.66,-0.236666667,42.66666667,0.168222222,2.238888889,0.508888889,0.414333333,55.55555556,0,0
7.1,-0.422222222,48.45666667,-3.8,-0.405555556,-0.422222222,-2.895555556,1,0.554947275,0.111111111,6.636666667,0.777777778,73.08888889,6.266666667,-0.284444444,35,-0.318444444,2.204444444,-0.213333333,0.472666667,66.66666667,0,0
6.9,0.3,50.07666667,2.7,0.35,0.3,-2.786666667,1,0.226219352,0.111111111,6.434444444,0.666666667,78.47777778,6.157777778,0.038888889,28.88888889,0.508111111,2.18,-0.633333333,0.450111111,44.44444444,0,0
7.2,-0.622222222,48.37888889,-5.6,-0.712222222,-0.622222222,-2.943333333,1,0.25072272,0.111111111,6.465555556,0.666666667,25.55555556,6.326666667,-0.281111111,31.44444444,-0.385888889,2.244444444,-0.354444444,0.451,66.66666667,0,0
5.888888889,-2.177777778,47.88555556,-19.6,-2.21,-2.177777778,-3.017777778,2,0.552863048,0.222222222,17.97555556,1.444444444,40.16666667,6.422222222,-0.325555556,43.33333333,0.744222222,2.097777778,0.928888889,0.475777778,77.77777778,1,0
5.144444444,-0.344444444,49.10333333,-3.1,-0.301111111,-0.344444444,-2.597777778,1,-0.716496349,0.111111111,12.32777778,0.888888889,57.71111111,5.882222222,-0.09,37.66666667,0.491,2.211111111,-0.055555556,0.423666667,55.55555556,0,0
7.388888889,-1.044444444,47.63555556,-9.4,-1.043333333,-1.044444444,-2.897777778,3,2.60028552,0.333333333,17.30444444,1.111111111,30.28888889,7.125555556,-0.333333333,44.33333333,0.081111111,2.25,0.125555556,0.438444444,77.77777778,0,0
5.822222222,1.333333333,51.20555556,12,1.216666667,1.333333333,-2.297777778,1,0.554947275,0.111111111,5.947777778,0.222222222,42.25555556,6.412222222,0.282222222,28,-0.142444444,2.187777778,-1.631111111,0.437888889,33.33333333,0,0
6.011111111,1.033333333,51.13888889,9.3,0.932222222,1.033333333,-2.441111111,2,0.287349161,0.222222222,11.65222222,0.444444444,8.222222222,6.587777778,0.278888889,29.66666667,-0.008777778,2.215555556,-1.112222222,0.426333333,44.44444444,0,0
4.211111111,-0.877777778,50.36777778,-7.9,-0.94,-0.877777778,-2.587777778,1,-0.469134727,0.111111111,12.46,1,4.155555556,5.914444444,0.097777778,33.22222222,1.21,1.937777778,-0.472222222,0.424666667,44.44444444,1,0
5.911111111,0.611111111,50.53666667,5.5,0.566666667,0.611111111,-2.294444444,0,-0.098671937,0,0.996666667,0.333333333,-8.477777778,5.968888889,0.186666667,25.44444444,-0.021666667,2.22,-1.806666667,0.427777778,33.33333333,0,0
5.466666667,-1.555555556,48.20444444,-14,-1.401111111,-1.555555556,-2.724444444,1,-0.443931964,0.111111111,12.66444444,1.222222222,50.88888889,5.904444444,-0.202222222,39.88888889,0.635888889,2.233333333,0.01,0.434222222,88.88888889,0,0
5.1,1.077777778,52.33666667,9.7,1.057777778,1.077777778,-2.548888889,0,-0.469556093,0,0.781111111,0.333333333,35.67777778,5.712222222,0.438888889,18.88888889,1.155222222,2.15,-1.086666667,0.43,22.22222222,0,0
4.588888889,-0.3,49.35777778,-2.7,-0.288888889,-0.3,-2.631111111,1,-2.405027723,0.111111111,17.68555556,0.666666667,-11.01111111,5.293333333,-0.018888889,31.66666667,0.708777778,2.145555556,-0.215555556,0.406222222,55.55555556,0,0
6.911111111,0.9,50.32222222,8.1,0.573333333,0.9,-2.506666667,0,-0.445052725,0,0.558888889,0.111111111,94.48888889,6.021111111,0.194444444,24.22222222,0.104555556,2.251111111,-1.174444444,0.420333333,33.33333333,0,0
6.133333333,-0.788888889,48.64777778,-7.1,-0.832222222,-0.788888889,-2.874444444,1,0.203381211,0.111111111,6.448888889,0.666666667,17.86666667,6.237777778,-0.286666667,33,0.181333333,2.155555556,-0.196666667,0.472777778,55.55555556,0,0
6.9,-1.022222222,48.94,-9.2,-1.411111111,-1.022222222,-2.755555556,3,1.559727026,0.333333333,17.83,1,64.71111111,7.33,-0.11,38.55555556,-1.012777778,1.905555556,0.011111111,0.445333333,44.44444444,2,0
6.644444444,-0.188888889,50.96777778,-1.7,-0.282222222,-0.188888889,-2.744444444,3,1.594029072,0.333333333,17.70333333,1.222222222,51.68888889,7.155555556,0.182222222,31.66666667,-0.152333333,1.997777778,0.094444444,0.461333333,33.33333333,2,0
6.888888889,-2.166666667,47.43444444,-19.5,-2.464444444,-2.166666667,-2.92,3,1.594029072,0.333333333,18.39333333,1.333333333,113.5333333,7.26,-0.411111111,45.11111111,-0.993444444,1.874444444,0.574444444,0.473888889,66.66666667,2,0
6.077777778,0.166666667,50.80666667,1.5,0.026666667,0.166666667,-2.642222222,1,0.60777718,0.111111111,6.785555556,1,45.71111111,6.377777778,0.15,28.44444444,0.130111111,2.143333333,-0.488888889,0.421,33.33333333,1,0
5.977777778,-0.955555556,49.64555556,-8.6,-1.118888889,-0.955555556,-2.855555556,3,1.591548598,0.333333333,17.61666667,1.111111111,-19.41111111,7.031111111,0,36,0.013555556,2.09,0.437777778,0.454888889,33.33333333,1,0
7.266666667,-0.933333333,48.49222222,-8.4,-1.25,-0.933333333,-3.127777778,2,1.554922157,0.222222222,12.02333333,1.111111111,-19.41111111,6.802222222,-0.295555556,35.55555556,-0.353666667,2.116666667,0.698888889,0.447111111,33.33333333,1,0
5.322222222,1.022222222,51.16888889,9.2,0.952222222,1.022222222,-2.313333333,1,0.205886804,0.111111111,6.197777778,0.555555556,3.733333333,6.217777778,0.24,27.55555556,0.584111111,2.17,-1.264444444,0.418555556,22.22222222,0,0
5.877777778,-2.144444444,47.10888889,-19.3,-2.128888889,-2.144444444,-2.93,3,1.284843568,0.333333333,18.09,1.222222222,102.2222222,6.881111111,-0.457777778,46.44444444,-0.106333333,2.137777778,0.366666667,0.446666667,88.88888889,0,0
7.455555556,-3.055555556,45.85555556,-27.5,-3.272222222,-3.055555556,-3.09,7,5.545995429,0.777777778,44.61444444,2.111111111,89.88888889,8.828888889,-0.592222222,69.66666667,0.055666667,1.978888889,2.093333333,0.483,66.66666667,2,0
6.622222222,-1.711111111,47.61333333,-15.4,-1.968888889,-1.711111111,-2.914444444,2,0.594054191,0.222222222,12.61555556,0.888888889,100.5111111,6.727777778,-0.39,38.77777778,-0.937333333,2.003333333,0.142222222,0.475555556,66.66666667,1,0
5.955555556,-1.266666667,49.85222222,-11.4,-1.341111111,-1.266666667,-2.72,3,2.248166891,0.333333333,18.05777778,1.666666667,72.53333333,7.315555556,0.064444444,43.11111111,0.599666667,2.003333333,0.614444444,0.441111111,55.55555556,2,0
5.922222222,-1.877777778,48.21777778,-16.9,-2.064444444,-1.877777778,-2.976666667,1,0.532924382,0.111111111,7.655555556,1.222222222,113.5333333,6.334444444,-0.272222222,41.33333333,0.018222222,1.985555556,0.538888889,0.491444444,66.66666667,1,0
7.088888889,-2.455555556,49.04444444,-22.1,-2.726666667,-2.455555556,-3.027777778,4,3.557352395,0.444444444,23.70555556,2,183.2,8.094444444,-0.19,42.44444444,-0.703777778,1.775555556,1.227777778,0.502777778,33.33333333,4,0
7.888888889,-1.3,47.85666667,-11.7,-1.477777778,-1.3,-2.848888889,2,0.558523392,0.222222222,17.83666667,1.222222222,168.6444444,6.742222222,-0.318888889,41.55555556,-0.568444444,1.961111111,0.285555556,0.478777778,55.55555556,2,0
5.655555556,1.677777778,53.01444444,15.1,1.615555556,1.677777778,-2.262222222,1,0.60777718,0.111111111,6.293333333,0.666666667,8.888888889,6.414444444,0.597777778,22,0.377888889,2.144444444,-1.464444444,0.401222222,22.22222222,1,0
5.888888889,-0.5,50.21666667,-4.5,-0.593333333,-0.5,-2.69,2,0.591548598,0.222222222,12.26444444,0.888888889,11.5,6.617777778,0.094444444,32.33333333,0.229111111,2.057777778,-0.145555556,0.447444444,44.44444444,1,0
6.377777778,0.811111111,52.15333333,7.3,0.546666667,0.811111111,-2.558888889,2,1.557402631,0.222222222,11.63777778,0.888888889,8.888888889,6.988888889,0.39,24.66666667,-0.017333333,2.027777778,-0.483333333,0.447777778,0,2,0
7.411111111,0.333333333,49.96333333,3,0.013333333,0.333333333,-2.734444444,1,0.557427749,0.111111111,6.56,0.777777778,85.55555556,6.481111111,0.077777778,30.55555556,-0.299555556,2.138888889,-0.316666667,0.428888889,33.33333333,1,0
5.477777778,0.022222222,50.65888889,0.2,-0.162222222,0.022222222,-2.78,1,-0.442125767,0.111111111,11.39222222,0.555555556,22.6,6.036666667,0.058888889,21.22222222,0.161222222,2.058888889,-0.355555556,0.47,11.11111111,1,0
7.444444444,-1.355555556,48.99333333,-12.2,-1.726666667,-1.355555556,-2.84,3,2.607726943,0.333333333,17.88333333,1.444444444,97.52222222,7.61,-0.163333333,40.44444444,-0.821444444,1.851111111,0.451111111,0.479444444,22.22222222,3,0
5.9,-1.877777778,48.21666667,-16.9,-2.048888889,-1.877777778,-2.977777778,2,0.594054191,0.222222222,13.26333333,1.555555556,105.4222222,6.485555556,-0.245555556,42.33333333,0.149,2.048888889,1.113333333,0.447,66.66666667,1,0
6.6,-0.244444444,49.66888889,-2.2,-0.54,-0.244444444,-2.72,1,0.60777718,0.111111111,6.951111111,1,36.73333333,6.44,0.023333333,35.11111111,-0.119222222,2.107777778,-0.064444444,0.437,33.33333333,1,0
4.6,2.133333333,52.75333333,19.2,2.088888889,2.133333333,-2.051111111,0,-0.74927728,0,0.548888889,0.222222222,45.11222222,5.695555556,0.476666667,17.44444444,1.124333333,2.087777778,-2.065555556,0.374111111,22.22222222,0,0
6.1,-0.122222222,50.56555556,-1.1,-0.284444444,-0.122222222,-2.434444444,2,1.557402631,0.222222222,12.24222222,1.111111111,21.91111111,6.925555556,0.13,31,-0.044666667,1.922222222,-0.766666667,0.414333333,33.33333333,2,0
4.277777778,-0.444444444,50.66222222,-4,-0.507777778,-0.444444444,-2.566666667,3,0.60369679,0.333333333,17.98333333,0.888888889,-7.422222222,6.521111111,0.284444444,34.44444444,0.947,2.035555556,-0.173333333,0.389888889,55.55555556,0,0
5.911111111,-0.822222222,50.69555556,-7.4,-0.984444444,-0.822222222,-2.664444444,3,1.26530115,0.333333333,18.06222222,1.222222222,148.2222222,7.112222222,0.233333333,33.11111111,0.223111111,1.901111111,-0.147777778,0.418888889,44.44444444,2,0
6.6,-1.111111111,49.38111111,-10,-1.493333333,-1.111111111,-2.947777778,2,1.583248694,0.222222222,12.44666667,1.111111111,86.8,6.95,-0.09,35.33333333,-0.363444444,1.892222222,0.356666667,0.460333333,33.33333333,2,0
7.088888889,-1.133333333,49.03777778,-10.2,-1.344444444,-1.133333333,-2.943333333,2,1.183838792,0.222222222,12.62666667,1.222222222,70.73333333,6.91,-0.192222222,37.77777778,-0.380666667,1.872222222,0.154444444,0.470777778,44.44444444,2,0
6.688888889,-0.3,49.58222222,-2.7,-0.366666667,-0.3,-2.668888889,1,0.532924382,0.111111111,7.068888889,0.888888889,94.48888889,6.348888889,-0.024444444,34.11111111,0.012444444,1.996666667,-0.575555556,0.455555556,55.55555556,1,0
6.477777778,-1.644444444,48.02777778,-14.8,-1.721111111,-1.644444444,-2.965555556,3,1.557246551,0.333333333,18.14888889,1.333333333,99.35555556,7.002222222,-0.332222222,44.11111111,-0.354,2.02,0.601111111,0.462666667,66.66666667,1,0
5.855555556,-1.133333333,50.85555556,-10.2,-1.417777778,-1.133333333,-2.696666667,3,2.284813128,0.333333333,17.95888889,1.555555556,53.66666667,7.53,0.23,32.77777778,-0.055,1.955555556,0.326666667,0.416666667,22.22222222,3,0
